source_file_key,source_type,docket_numbers,source_url,match_method,confidence,review_status
20220733and20230037,case_order,"[""2022-0733"", ""2023-0037"", ""2015-0049""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-09/20220733and20230037.pdf,caption_text,high,generated
2022-0504,case_order,"[""2022-0504""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-09/20220504.pdf,source_case_number_and_caption,high,generated
2022-0421,case_order,"[""2022-0421""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-09/20220421.pdf,source_case_number_and_caption,high,generated
2022-0410,case_order,"[""2022-0410""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-08/20220410.pdf,source_case_number_and_caption,high,generated
2022-0481,case_order,"[""2022-0481""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-08/20220481.pdf,source_case_number_and_caption,high,generated
2022-0038,case_order,"[""2022-0038""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-08/20220038.pdf,source_case_number_and_caption,high,generated
2022-0545,case_order,"[""2022-0545""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-08/20220545.pdf,source_case_number_and_caption,high,generated
2022-0276,case_order,"[""2022-0276""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-08/20220276.pdf,source_case_number_and_caption,high,generated
2023-0079,case_order,"[""2023-0079""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-08/20230079.pdf,source_case_number_and_caption,high,generated
2023-0119,case_order,"[""2023-0119""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-08/20230119.pdf,source_case_number_and_caption,high,generated
2022-0284,case_order,"[""2022-0284""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-08/20220284.pdf,source_case_number_and_caption,high,generated
2022-0202,case_order,"[""2022-0202""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-07/20220202.pdf,source_case_number_and_caption,high,generated
2021-0337,case_order,"[""2021-0337""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20210337.pdf,source_case_number_and_caption,high,generated
2022-0082,case_order,"[""2022-0082""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20220082.pdf,source_case_number_and_caption,high,generated
2021-0585,case_order,"[""2021-0585""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20210585.pdf,source_case_number_and_caption,high,generated
2022-0014,case_order,"[""2022-0014""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20220014.pdf,source_case_number_and_caption,high,generated
2023-0020,case_order,"[""2023-0020"", ""2023-0021""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20230020_20230021.pdf,source_case_number_and_caption,high,generated
2022-0439,case_order,"[""2022-0439""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20220439.pdf,source_case_number_and_caption,high,generated
2022-0586,case_order,"[""2022-0586""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20220586.pdf,source_case_number_and_caption,high,generated
2021-0614,case_order,"[""2021-0614"", ""2016-0353""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20210614.pdf,source_case_number_and_caption,high,generated
2023-0068,case_order,"[""2023-0068""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20230068.pdf,source_case_number_and_caption,high,generated
2022-0682,case_order,"[""2022-0682""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20220682.pdf,source_case_number_and_caption,high,generated
2023-0130,case_order,"[""2023-0130""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20230130.pdf,source_case_number_and_caption,high,generated
2023-0120,case_order,"[""2023-0120""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20230120.pdf,source_case_number_and_caption,high,generated
2022-0484,case_order,"[""2022-0484""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220484.pdf,source_case_number_and_caption,high,generated
2022-0401,case_order,"[""2022-0401""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20220401.pdf,source_case_number_and_caption,high,generated
2023-0044,case_order,"[""2023-0044""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20230044.pdf,source_case_number_and_caption,high,generated
2022-0294,case_order,"[""2022-0294""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220294.pdf,source_case_number_and_caption,high,generated
2022-0524,case_order,"[""2022-0524""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20220524.pdf,source_case_number_and_caption,high,generated
2023-0004,case_order,"[""2023-0004""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20230004.pdf,source_case_number_and_caption,high,generated
2022-0354,case_order,"[""2022-0354""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220354.pdf,source_case_number_and_caption,high,generated
2021-0574,case_order,"[""2021-0574""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20210574.pdf,source_case_number_and_caption,high,generated
2023-0074,case_order,"[""2023-0074""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20230074.pdf,source_case_number_and_caption,high,generated
2022-0665,case_order,"[""2022-0665""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20220665.pdf,source_case_number_and_caption,high,generated
2022-0675,case_order,"[""2022-0675""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-06/20220675.pdf,source_case_number_and_caption,high,generated
2021-0383,case_order,"[""2021-0383""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20210383.pdf,source_case_number_and_caption,high,generated
2022-0502,case_order,"[""2022-0502""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220502-remanded-order.pdf,source_case_number_and_caption,high,generated
2021-0441,case_order,"[""2021-0441""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20210441.pdf,source_case_number_and_caption,high,generated
2022-0430,case_order,"[""2022-0430""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220430.pdf,source_case_number_and_caption,high,generated
2022-0631,case_order,"[""2022-0631""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220631.pdf,source_case_number_and_caption,high,generated
2022-0531,case_order,"[""2022-0531""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220531.pdf,source_case_number_and_caption,high,generated
2022-0269,case_order,"[""2022-0269""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220269.pdf,source_case_number_and_caption,high,generated
2022-0383,case_order,"[""2022-0383""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220383.pdf,source_case_number_and_caption,high,generated
20210349and20210356_1,case_order,"[""2021-0349"", ""2021-0356""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20210349and20210356_1.pdf,caption_text,high,generated
2022-0033,case_order,"[""2022-0033""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220033.pdf,source_case_number_and_caption,high,generated
2022-0246,case_order,"[""2022-0246""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220246.pdf,source_case_number_and_caption,high,generated
2022-0393,case_order,"[""2022-0393""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220393.pdf,source_case_number_and_caption,high,generated
2022-0626,case_order,"[""2022-0626""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220626.pdf,source_case_number_and_caption,high,generated
2022-0297,case_order,"[""2022-0297""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220297.pdf,source_case_number_and_caption,high,generated
2022-0412,case_order,"[""2022-0412""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220412.pdf,source_case_number_and_caption,high,generated
2022-0473,case_order,"[""2022-0473""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220473.pdf,source_case_number_and_caption,high,generated
2022-0535,case_order,"[""2022-0535""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220535.pdf,source_case_number_and_caption,high,generated
2022-0357,case_order,"[""2022-0357""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220357.pdf,source_case_number_and_caption,high,generated
2022-0456,case_order,"[""2022-0456""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220456-remanded-order.pdf,source_case_number_and_caption,high,generated
2021-0344,case_order,"[""2021-0344""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20210344.pdf,source_case_number_and_caption,high,generated
2022-0441,case_order,"[""2022-0441""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220441.pdf,source_case_number_and_caption,high,generated
2022-0369,case_order,"[""2022-0369""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220369.pdf,source_case_number_and_caption,high,generated
2022-0434,case_order,"[""2022-0434""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220434.pdf,source_case_number_and_caption,high,generated
2022-0552,case_order,"[""2022-0552""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220552.pdf,source_case_number_and_caption,high,generated
2022-0368,case_order,"[""2022-0368""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220368.pdf,source_case_number_and_caption,high,generated
2022-0440,case_order,"[""2022-0440""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-05/20220440.pdf,source_case_number_and_caption,high,generated
2022-0489,case_order,"[""2022-0489""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220489.pdf,source_case_number_and_caption,high,generated
2022-0224,case_order,"[""2022-0224""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-03/20220224.pdf,source_case_number_and_caption,high,generated
2022-0043,case_order,"[""2022-0043""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220043.pdf,source_case_number_and_caption,high,generated
2022-0450,case_order,"[""2022-0450""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220450.pdf,source_case_number_and_caption,high,generated
2022-0423,case_order,"[""2022-0423""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220423.pdf,source_case_number_and_caption,high,generated
2022-0208,case_order,"[""2022-0208""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-03/20220208.pdf,source_case_number_and_caption,high,generated
2020-0521,case_order,"[""2020-0521""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-03/20200521.pdf,source_case_number_and_caption,high,generated
2022-0317,case_order,"[""2022-0317""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220317.pdf,source_case_number_and_caption,high,generated
2022-0487,case_order,"[""2022-0487""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220487.pdf,source_case_number_and_caption,high,generated
2022-0285,case_order,"[""2022-0285""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220285.pdf,source_case_number_and_caption,high,generated
2022-0389,case_order,"[""2022-0389""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220389.pdf,source_case_number_and_caption,high,generated
2022-0463,case_order,"[""2022-0463""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220463.pdf,source_case_number_and_caption,high,generated
2021-0602,case_order,"[""2021-0602""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-02/20210602.pdf,source_case_number_and_caption,high,generated
2020-0333,case_order,"[""2020-0333""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-02/20200333.pdf,source_case_number_and_caption,high,generated
2021-0456,case_order,"[""2021-0456""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20210456.pdf,source_case_number_and_caption,high,generated
2021-0268,case_order,"[""2021-0268""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-02/20210268.pdf,source_case_number_and_caption,high,generated
2022-0256,case_order,"[""2022-0256""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220256.pdf,source_case_number_and_caption,high,generated
2022-0522,case_order,"[""2022-0522""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220522.pdf,source_case_number_and_caption,high,generated
2022-0386,case_order,"[""2022-0386""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220386.pdf,source_case_number_and_caption,high,generated
2022-0235,case_order,"[""2022-0235""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220235.pdf,source_case_number_and_caption,high,generated
2022-0318,case_order,"[""2022-0318""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220318.pdf,source_case_number_and_caption,high,generated
2021-0505,case_order,"[""2021-0505""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-02/20210505.pdf,source_case_number_and_caption,high,generated
2021-0566,case_order,"[""2021-0566""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20210566.pdf,source_case_number_and_caption,high,generated
2022-0366,case_order,"[""2022-0366""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220366.pdf,source_case_number_and_caption,high,generated
2022-0419,case_order,"[""2022-0419""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220419.pdf,source_case_number_and_caption,high,generated
2022-0152,case_order,"[""2022-0152""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220152.pdf,source_case_number_and_caption,high,generated
20220160_2022-0162,case_order,"[""2022-0160"", ""2022-0162""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220160_2022-0162.pdf,caption_text,high,generated
2022-0271,case_order,"[""2022-0271""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220271.pdf,source_case_number_and_caption,high,generated
2022-0095,case_order,"[""2022-0095""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220095.pdf,source_case_number_and_caption,high,generated
2022-0319,case_order,"[""2022-0319""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220319.pdf,source_case_number_and_caption,high,generated
2022-0437,case_order,"[""2022-0437""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220437.pdf,source_case_number_and_caption,high,generated
2022-0325,case_order,"[""2022-0325""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-04/20220325.pdf,source_case_number_and_caption,high,generated
2021-0163,case_order,"[""2021-0163""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-03/20210163.pdf,source_case_number_and_caption,high,generated
2021-0392,case_order,"[""2021-0392""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-01/20210392.pdf,source_case_number_and_caption,high,generated
2022-0267,case_order,"[""2022-0267""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-01/20220267.pdf,source_case_number_and_caption,high,generated
2022-0300,case_order,"[""2022-0300""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-03/20220300.pdf,source_case_number_and_caption,high,generated
2022-0326,case_order,"[""2022-0326""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-03/20220326.pdf,source_case_number_and_caption,high,generated
2022-0250,case_order,"[""2022-0250""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-03/20220250.pdf,source_case_number_and_caption,high,generated
2021-0381,case_order,"[""2021-0381""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-03/20210381.pdf,source_case_number_and_caption,high,generated
2021-0113,case_order,"[""2021-0113""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2023-01/20210113.pdf,source_case_number_and_caption,high,generated
2023-0617,case_order,"[""2023-0617""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20230617.pdf,source_case_number_and_caption,high,generated
2023-0687,case_order,"[""2023-0687""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20230687.pdf,source_case_number_and_caption,high,generated
2023-0108,case_order,"[""2023-0108""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20230108.pdf,source_case_number_and_caption,high,generated
2023-0551,case_order,"[""2023-0551""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20230551_0.pdf,source_case_number_and_caption,high,generated
2021-0604,case_order,"[""2021-0604""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20210604.pdf,source_case_number_and_caption,high,generated
2024-0085,case_order,"[""2024-0085""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2025-01/20240085.pdf,source_case_number_and_caption,high,generated
2023-0439,case_order,"[""2023-0439""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2025-01/20230439.pdf,source_case_number_and_caption,high,generated
2022-0597,case_order,"[""2022-0597""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20220597.pdf,source_case_number_and_caption,high,generated
2023-0204,case_order,"[""2023-0204""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20230204.pdf,source_case_number_and_caption,high,generated
2024-0010,case_order,"[""2024-0010""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2025-01/20240010.pdf,source_case_number_and_caption,high,generated
2024-0086,case_order,"[""2024-0086""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2025-01/20240086.pdf,source_case_number_and_caption,high,generated
2023-0589,case_order,"[""2023-0589""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2025-01/20230589.pdf,source_case_number_and_caption,high,generated
2024-0106,case_order,"[""2024-0106""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2025-01/20240106.pdf,source_case_number_and_caption,high,generated
2022-0424,case_order,"[""2022-0424""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20220424.pdf,source_case_number_and_caption,high,generated
2024-0307,case_order,"[""2024-0307""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2025-01/20240307.pdf,source_case_number_and_caption,high,generated
2023-0599,case_order,"[""2023-0599""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2025-01/20230599.pdf,source_case_number_and_caption,high,generated
2023-0333,case_order,"[""2023-0333""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20230333.pdf,source_case_number_and_caption,high,generated
2024-0079,case_order,"[""2024-0079""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2025-01/20240079.pdf,source_case_number_and_caption,high,generated
2023-0418,case_order,"[""2023-0418""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20230418.pdf,source_case_number_and_caption,high,generated
2023-0062,case_order,"[""2023-0062""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20230062.pdf,source_case_number_and_caption,high,generated
2022-0214,case_order,"[""2022-0214""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20220214.pdf,source_case_number_and_caption,high,generated
2023-0449,case_order,"[""2023-0449""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20230449.pdf,source_case_number_and_caption,high,generated
2024-0050,case_order,"[""2024-0050""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20240050.pdf,source_case_number_and_caption,high,generated
2023-0607,case_order,"[""2023-0607""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20230607.pdf,source_case_number_and_caption,high,generated
2023-0708,case_order,"[""2023-0708""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20230708.pdf,source_case_number_and_caption,high,generated
2024-0084,case_order,"[""2024-0084""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20240084.pdf,source_case_number_and_caption,high,generated
2023-0752,case_order,"[""2023-0752""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20230752.pdf,source_case_number_and_caption,high,generated
2023-0714,case_order,"[""2023-0714""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20230714.pdf,source_case_number_and_caption,high,generated
2024-0103,case_order,"[""2024-0103""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20240103.pdf,source_case_number_and_caption,high,generated
2024-0001,case_order,"[""2024-0001""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20240001.pdf,source_case_number_and_caption,high,generated
2023-0658,case_order,"[""2023-0658""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20230658.pdf,source_case_number_and_caption,high,generated
2024-0059,case_order,"[""2024-0059""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20240059.pdf,source_case_number_and_caption,high,generated
2023-0313,case_order,"[""2023-0313""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20230313.pdf,source_case_number_and_caption,high,generated
2023-0076,case_order,"[""2023-0076""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20230076.pdf,source_case_number_and_caption,high,generated
2023-0749,case_order,"[""2023-0749""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20230749.pdf,source_case_number_and_caption,high,generated
2024-0041,case_order,"[""2024-0041""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20240041.pdf,source_case_number_and_caption,high,generated
2024-0425,case_order,"[""2024-0425""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20240425.pdf,source_case_number_and_caption,high,generated
2023-0401,case_order,"[""2023-0401""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-12/20230401.pdf,source_case_number_and_caption,high,generated
2022-0452,case_order,"[""2022-0452""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20220452.pdf,source_case_number_and_caption,high,generated
2023-0696,case_order,"[""2023-0696""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20230696.pdf,source_case_number_and_caption,high,generated
2024-0112,case_order,"[""2024-0112""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20240112.pdf,source_case_number_and_caption,high,generated
2023-0301,case_order,"[""2023-0301""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-10/20230301.pdf,source_case_number_and_caption,high,generated
2024-0331,case_order,"[""2024-0331""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20240331.pdf,source_case_number_and_caption,high,generated
2023-0537,case_order,"[""2023-0537""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20230537.pdf,source_case_number_and_caption,high,generated
2023-0603,case_order,"[""2023-0603""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20230603.pdf,source_case_number_and_caption,high,generated
2024-0123,case_order,"[""2024-0123""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20240123.pdf,source_case_number_and_caption,high,generated
2023-0600,case_order,"[""2023-0600""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20230600.pdf,source_case_number_and_caption,high,generated
2024-0120,case_order,"[""2024-0120""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20240120.pdf,source_case_number_and_caption,high,generated
2024-0083,case_order,"[""2024-0083""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20240083.pdf,source_case_number_and_caption,high,generated
2024-0087,case_order,"[""2024-0087""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20240087.pdf,source_case_number_and_caption,high,generated
2024-0122,case_order,"[""2024-0122""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20240122.pdf,source_case_number_and_caption,high,generated
2024-0069,case_order,"[""2024-0069""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20240069.pdf,source_case_number_and_caption,high,generated
2023-0572,case_order,"[""2023-0572""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20230572.pdf,source_case_number_and_caption,high,generated
2023-0642,case_order,"[""2023-0642""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20230642.pdf,source_case_number_and_caption,high,generated
2023-0088,case_order,"[""2023-0088""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-10/20230088.pdf,source_case_number_and_caption,high,generated
2022-0448,case_order,"[""2022-0448""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-10/20220448.pdf,source_case_number_and_caption,high,generated
2024-0117,case_order,"[""2024-0117""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20240117.pdf,source_case_number_and_caption,high,generated
2023-0705,case_order,"[""2023-0705""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20230705.pdf,source_case_number_and_caption,high,generated
2023-0625,case_order,"[""2023-0625""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20230625.pdf,source_case_number_and_caption,high,generated
2023-0405,case_order,"[""2023-0405""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-10/20230405.pdf,source_case_number_and_caption,high,generated
2023-0181,case_order,"[""2023-0181""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20230181.pdf,source_case_number_and_caption,high,generated
2023-0414,case_order,"[""2023-0414""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20230414.pdf,source_case_number_and_caption,high,generated
2023-0574,case_order,"[""2023-0574""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20230574.pdf,source_case_number_and_caption,high,generated
2024-0002,case_order,"[""2024-0002""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20240002.pdf,source_case_number_and_caption,high,generated
2023-0307,case_order,"[""2023-0307""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-11/20230307.pdf,source_case_number_and_caption,high,generated
2023-0702,case_order,"[""2023-0702""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-09/20230702.pdf,source_case_number_and_caption,high,generated
2024-0039,case_order,"[""2024-0039""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-10/20240039.pdf,source_case_number_and_caption,high,generated
2023-0355,case_order,"[""2023-0355""]",https://www.courts.nh.gov/sites/g/files/ehbemt471/files/documents/2024-10/20230355.pdf,source_case_number_and_caption,high,generated
